country,Region,lat,long,displayName,layerName,layerTitle,year,value,study Id,site number,site,study start,study end,marker type,tested,present,Mixed present,author,publication year,publication URL,title,notes,pubmed Id,drug,marker group,percentage,included or excluded,PR
Thailand,SEA,19.71,98.63,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.0001019121118588373,715,4,Thai-Myanmar border,2005,2005,pfcrt 76T,5,5,5,"Iwagami M, Tangpukdee N, Wilairatana P, Krudsood S, Dao LD, Nakazawa S, Sinuon M, Socheat D, Yasuoka J, Jimba M, Watanabe H, Kobayashi J, Toma H, Vanisaveth V, Hongvanthong B, Brey PT, Kano S.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=30165262,NA,30165262,Pfcrt genotypes and related microsatellite DNA polymorphisms on Plasmodium falciparum differed among populations in the Greater Mekong Subregion.,Amodiaquine,pfcrt 76T,100,NA,0.01019121118588373
Timor-Leste,SEA,-8.36,126.9,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,0.002653630217537284,12363066,0,Lautem,2000,2000,pfcrt 76T,48,48,48,Chen N,2002,http://www.ncbi.nlm.nih.gov/pubmed/12363066,Clinical CQ data and post-treatment genotypes,12363066,Short report: Molecular evaluation of the efficacy of chloroquine treatment of uncomplicated Plasmodium falciparum malaria in East Timor.,Amodiaquine,pfcrt 76T,100,NA,0.2653630217537284
Timor-Leste,SEA,-8.55,125.57,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.06818513572216034,19358729,1,"Dili, Suai",2003,2004,pfcrt 76T,33,32,32,de Almeida A,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2672086&tool=pmcentrez&rendertype=abstract,NA,19358729,Analysis of genetic mutations associated with anti-malarial drug resistance in Plasmodium falciparum from the Democratic Republic of East Timor.,Amodiaquine,pfcrt 76T,100,NA,6.818513572216034
Timor-Leste,SEA,-8.55,125.57,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.037585049867630005,19358729,2,"Dili, Suai, Liquiça, Same, Viqueque, Lospalos",2004,2005,pfcrt 76T,59,59,59,de Almeida A,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2672086&tool=pmcentrez&rendertype=abstract,NA,19358729,Analysis of genetic mutations associated with anti-malarial drug resistance in Plasmodium falciparum from the Democratic Republic of East Timor.,Amodiaquine,pfcrt 76T,100,NA,3.758504986763001
Togo,West Africa,6.14,1.21,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.27816829085350037,16569231,10,NA,1998,2004,pfcrt 76T,2,2,2,Cojean S,2006,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1448192&tool=pmcentrez&rendertype=abstract,Travellers. Mixed infections excluded. In vit,16569231,Lack of association between putative transporter gene polymorphisms in Plasmodium falciparum and chloroquine resistance in imported malaria isolates from Africa.,Amodiaquine,pfcrt 76T,100,E,27.816829085350037
Uganda,East Africa,-0.82,29.74,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.3305756449699402,16518760,1,Kanungu,2002,2004,pfcrt 76T,80,75,80,Francis D,2006,http://www.ncbi.nlm.nih.gov/pubmed/16518760,Publication compares efficacy by transmission,16518760,Geographic differences in antimalarial drug efficacy in Uganda are explained by differences in endemicity and not by known molecular markers of drug resistance.,Amodiaquine,pfcrt 76T,100,NA,33.05756449699402
Uganda,East Africa,0.56,31.4,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.4014941453933716,16518760,2,Mubende,2002,2004,pfcrt 76T,80,77,80,Francis D,2006,http://www.ncbi.nlm.nih.gov/pubmed/16518760,Publication compares efficacy by transmission,16518760,Geographic differences in antimalarial drug efficacy in Uganda are explained by differences in endemicity and not by known molecular markers of drug resistance.,Amodiaquine,pfcrt 76T,100,NA,40.14941453933716
Uganda,East Africa,3.03,30.91,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.40068519115448,16518760,4,Arua,2002,2004,pfcrt 76T,80,69,77,Francis D,2006,http://www.ncbi.nlm.nih.gov/pubmed/16518760,Publication compares efficacy by transmission,16518760,Geographic differences in antimalarial drug efficacy in Uganda are explained by differences in endemicity and not by known molecular markers of drug resistance.,Amodiaquine,pfcrt 76T,96,NA,40.068519115448
Uganda,East Africa,0.42,33.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.3367863893508911,16518760,3,Jinja,2002,2004,pfcrt 76T,80,78,79,Francis D,2006,http://www.ncbi.nlm.nih.gov/pubmed/16518760,Publication compares efficacy by transmission,16518760,Geographic differences in antimalarial drug efficacy in Uganda are explained by differences in endemicity and not by known molecular markers of drug resistance.,Amodiaquine,pfcrt 76T,99,NA,33.67863893508911
Uganda,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.8842926621437073,17562798,0,Tororo,2004,2004,pfcrt 76T,180,180,180,Nsobya SL,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1932488&tool=pmcentrez&rendertype=abstract,Clinical ASAQ data and post-treatment genotyp,17562798,Resistance-mediating Plasmodium falciparum pfcrt and pfmdr1 alleles after treatment with artesunate-amodiaquine in Uganda.,Amodiaquine,pfcrt 76T,100,NA,88.42926621437073
Uganda,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.8842926621437073,16518760,5,Tororo,2002,2004,pfcrt 76T,80,79,80,Francis D,2006,http://www.ncbi.nlm.nih.gov/pubmed/16518760,Publication compares efficacy by transmission,16518760,Geographic differences in antimalarial drug efficacy in Uganda are explained by differences in endemicity and not by known molecular markers of drug resistance.,Amodiaquine,pfcrt 76T,100,NA,88.42926621437073
Uganda,East Africa,1.98,32.53,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.5260011553764343,16518760,6,Apac,2002,2004,pfcrt 76T,346,238,332,Francis D,2006,http://www.ncbi.nlm.nih.gov/pubmed/16518760,Publication compares efficacy by transmission,16518760,Geographic differences in antimalarial drug efficacy in Uganda are explained by differences in endemicity and not by known molecular markers of drug resistance.,Amodiaquine,pfcrt 76T,96,NA,52.60011553764343
Vanuatu,Oceania,-17.73,168.33,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.006461454555392265,24657918,8,NA,2002,2002,pfcrt 76T,38,38,38,Jovel IT,2014,http://www.ncbi.nlm.nih.gov/pubmed/24657918,NA,24657918,Single nucleotide polymorphisms in Plasmodium falciparum V type H(+) pyrophosphatase gene (pfvp2) and their associations with pfcrt and pfmdr1 polymorphisms.,Amodiaquine,pfcrt 76T,100,I,0.6461454555392265
Vanuatu,Oceania,-15.65,167.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.03421292081475258,20370920,0,Malo,2005,2005,pfcrt 76T,33,33,33,Kinzer MH,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2853556&tool=pmcentrez&rendertype=abstract,Clinical data with CQ+SP,20370920,"Active case detection, treatment of falciparum malaria with combined chloroquine and sulphadoxine/pyrimethamine and vivax malaria with chloroquine and molecular markers of anti-malarial resistance in the Republic of Vanuatu.",Amodiaquine,pfcrt 76T,100,NA,3.421292081475258
Venezuela,South America,8.09,-63.55,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,0.0027939060237258673,12452494,0,Ciudad Bolivar,1998,2000,pfcrt 76T,168,167,167,Contreras CE,2002,http://www.ncbi.nlm.nih.gov/pubmed/12452494,NA,12452494,Genetics of drug-resistant Plasmodium falciparum malaria in the Venezuelan state of Bolivar.,Amodiaquine,pfcrt 76T,99,NA,0.2793906023725867
Venezuela,South America,6.98,-61.14,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.001681992202065885,20145087,0,Sifontes,2003,2004,pfcrt 76T,89,89,89,Griffing S,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2849383&tool=pmcentrez&rendertype=abstract,Pfcrt and pfmdr1 flanking microsatellites ana,20145087,pfmdr1 amplification and fixation of pfcrt chloroquine resistance alleles in Plasmodium falciparum in Venezuela.,Amodiaquine,pfcrt 76T,100,NA,0.1681992202065885
Viet nam,SEA,12.71,108.24,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,0.0009373881039209664,14614668,1,Dac Lac,2000,2000,pfcrt 76T,24,23,23,Huong NM,2003,http://www.ncbi.nlm.nih.gov/pubmed/14614668,Clincal ART+CQ and ART+SP data and in vitro d,14614668,Treatment of uncomplicated falciparum malaria in southern Vietnam: can chloroquine or sulfadoxine-pyrimethamine be reintroduced in combination with artesunate?,Amodiaquine,pfcrt 76T,96,NA,0.09373881039209664
Viet nam,SEA,11.66,106.9,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,0.0014609723584726453,12685644,0,Phu Rieng,2000,2000,pfcrt 76T,19,12,12,Ngo T,2003,http://www.ncbi.nlm.nih.gov/pubmed/12685644,Clinical ART data and in vitro data available,12685644,Analysis of pfcrt,Amodiaquine,pfcrt 76T,63,NA,0.14609723584726453
Viet nam,SEA,9.4,105.43,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,0.0003517772420309484,14614668,2,Phuoc Long,2000,2000,pfcrt 76T,31,19,19,Huong NM,2003,http://www.ncbi.nlm.nih.gov/pubmed/14614668,Clincal ART+CQ and ART+SP data and in vitro d,14614668,Treatment of uncomplicated falciparum malaria in southern Vietnam: can chloroquine or sulfadoxine-pyrimethamine be reintroduced in combination with artesunate?,Amodiaquine,pfcrt 76T,61,NA,0.03517772420309484
Viet nam,SEA,11.75,106.72,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.0006701205275021493,19889891,1,Binh Phuoc,2001,2001,pfcrt 76T,82,42,51,Isozumi R,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2812275&tool=pmcentrez&rendertype=abstract,Mixed infections excluded in haplotypes,19889891,Longitudinal survey of Plasmodium falciparum infection in Vietnam: characteristics of antimalarial resistance and their associated factors.,Amodiaquine,pfcrt 76T,62,E,0.06701205275021493
Viet nam,SEA,11.75,106.72,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.0012224687961861491,19889891,1,Binh Phuoc,2001,2001,pfcrt 76T,82,42,51,Isozumi R,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2812275&tool=pmcentrez&rendertype=abstract,Mixed infections excluded in haplotypes,19889891,Longitudinal survey of Plasmodium falciparum infection in Vietnam: characteristics of antimalarial resistance and their associated factors.,Amodiaquine,pfcrt 76T,62,E,0.12224687961861493
Viet nam,SEA,11.75,106.72,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.0003883063327521086,19889891,2,Binh Phuoc,2002,2002,pfcrt 76T,100,22,33,Isozumi R,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2812275&tool=pmcentrez&rendertype=abstract,NA,19889891,Longitudinal survey of Plasmodium falciparum infection in Vietnam: characteristics of antimalarial resistance and their associated factors.,Amodiaquine,pfcrt 76T,62,NA,0.03883063327521086
Viet nam,SEA,11.75,106.72,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.0007419979083351791,19889891,2,Binh Phuoc,2002,2002,pfcrt 76T,100,22,33,Isozumi R,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2812275&tool=pmcentrez&rendertype=abstract,NA,19889891,Longitudinal survey of Plasmodium falciparum infection in Vietnam: characteristics of antimalarial resistance and their associated factors.,Amodiaquine,pfcrt 76T,62,NA,0.07419979083351791
Viet nam,SEA,11.75,106.72,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.0001676524116192013,715,5,Binh Phuoc,2004,2004,pfcrt 76T,39,10,12,"Iwagami M, Tangpukdee N, Wilairatana P, Krudsood S, Dao LD, Nakazawa S, Sinuon M, Socheat D, Yasuoka J, Jimba M, Watanabe H, Kobayashi J, Toma H, Vanisaveth V, Hongvanthong B, Brey PT, Kano S.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=30165262,NA,30165262,Pfcrt genotypes and related microsatellite DNA polymorphisms on Plasmodium falciparum differed among populations in the Greater Mekong Subregion.,Amodiaquine,pfcrt 76T,31,NA,0.01676524116192013
Viet nam,SEA,11.75,106.72,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.0003328901657368988,715,5,Binh Phuoc,2004,2004,pfcrt 76T,39,10,12,"Iwagami M, Tangpukdee N, Wilairatana P, Krudsood S, Dao LD, Nakazawa S, Sinuon M, Socheat D, Yasuoka J, Jimba M, Watanabe H, Kobayashi J, Toma H, Vanisaveth V, Hongvanthong B, Brey PT, Kano S.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=30165262,NA,30165262,Pfcrt genotypes and related microsatellite DNA polymorphisms on Plasmodium falciparum differed among populations in the Greater Mekong Subregion.,Amodiaquine,pfcrt 76T,31,NA,0.03328901657368988
Yemen,Asia,13.05,44.88,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.08212114125490189,751,1,"Lahj, Governorate",2002,2003,pfcrt 76T,112,109,110,Reem A Mubjer,2011,https://www.ncbi.nlm.nih.gov/pubmed/?term=21854642,NA,21854642,"Molecular markers of anti-malarial drug resistance in Lahj Governorate, Yemen: baseline data and implications.",Amodiaquine,pfcrt 76T,98,NA,8.212114125490189
Zambia,Southern Africa,-15.42,28.28,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.11267103999853134,17033142,16,NA,1998,2003,pfcrt 76T,2,2,2,Menegon M,2006,http://www.iss.it/publ/anna/2006/2/422203.pdf,Article in Italian. In vitro data available.,17033142,[Molecular epidemiology of imported malaria in Italy: the use of genetic markers and in vitro sensitivity test in a study of chloroquine resistance in Plasmodium falciparum].,Amodiaquine,pfcrt 76T,100,NA,11.267103999853134
Zambia,Southern Africa,-15.42,28.28,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.11267103999853134,16154388,13,NA,1998,2003,pfcrt 76T,2,2,2,Severini C,2006,http://www.ncbi.nlm.nih.gov/pubmed/16154388,Travellers. Mixed infections excluded. In vit,16154388,Prevalence of pfcrt point mutations and level of chloroquine resistance in Plasmodium falciparum isolates from Africa.,Amodiaquine,pfcrt 76T,100,E,11.267103999853134
Côte d'Ivoire,NA,5.32,-4.03,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.6743277907371521,17033142,4,NA,1998,2003,pfcrt 76T,12,7,7,Menegon M,2006,http://www.iss.it/publ/anna/2006/2/422203.pdf,Article in Italian. In vitro data available.,17033142,[Molecular epidemiology of imported malaria in Italy: the use of genetic markers and in vitro sensitivity test in a study of chloroquine resistance in Plasmodium falciparum].,Amodiaquine,pfcrt 76T,58,NA,67.43277907371521
Côte d'Ivoire,NA,5.32,-4.03,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.6743277907371521,16154388,4,NA,1998,2003,pfcrt 76T,12,7,7,Severini C,2006,http://www.ncbi.nlm.nih.gov/pubmed/16154388,Travellers. Mixed infections excluded. In vit,16154388,Prevalence of pfcrt point mutations and level of chloroquine resistance in Plasmodium falciparum isolates from Africa.,Amodiaquine,pfcrt 76T,58,E,67.43277907371521
