country,year,CQ,data type,Region,lat,long,displayName,layerName,layerTitle,value,study Id,site number,site,study start,study end,marker type,tested,present,Mixed present,author,publication year,publication URL,title,notes,pubmed Id,drug,marker group,percentage,included or excluded,PR,Prev_DR,CQ_use
Uganda,2003,NA,NA,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.9998051524162292,16641472,0,Tororo,2003,2003,pfmdr1 86Y,201,125,185,Dokomajilar C,2006,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1472234/,Clinical AL data and post-treatment genotypes,16641472,Selection of Plasmodium falciparum pfmdr1 alleles following therapy with artemether-lumefantrine in an area of Uganda where malaria is highly endemic.,Amodiaquine,pfmdr1 86Y,92,NA,99.98051524162292,62.189054726368155,NA
Uganda,2003,NA,NA,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.9998051524162292,24799371,0,Tororo,2003,2003,pfmdr1 86Y,192,36,172,Mbogo GW,2014,http://www.ncbi.nlm.nih.gov/pubmed/?term=24799371,Previously published genotype data in the art,24799371,Temporal changes in prevalence of molecular markers mediating antimalarial drug resistance in a high malaria transmission setting in Uganda.,Amodiaquine,pfmdr1 86Y,90,NA,99.98051524162292,18.75,NA
Uganda,2004,NA,NA,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.8842926621437073,17562798,0,Tororo,2004,2004,pfmdr1 86Y,201,182,182,Nsobya SL,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1932488&tool=pmcentrez&rendertype=abstract,Clinical ASAQ data and post-treatment genotyp,17562798,Resistance-mediating Plasmodium falciparum pfcrt and pfmdr1 alleles after treatment with artesunate-amodiaquine in Uganda.,Amodiaquine,pfmdr1 86Y,91,I,88.42926621437073,90.54726368159204,NA
Uganda,2007,NA,NA,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.49112018942832947,24799371,2,Tororo,2007,2007,pfmdr1 86Y,37,18,25,Mbogo GW,2014,http://www.ncbi.nlm.nih.gov/pubmed/?term=24799371,Including pre-treatment genotypes + genotypes,24799371,Temporal changes in prevalence of molecular markers mediating antimalarial drug resistance in a high malaria transmission setting in Uganda.,Amodiaquine,pfmdr1 86Y,90,NA,49.11201894283295,48.64864864864865,NA
Uganda,2007,NA,NA,East Africa,2.83,34.15,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.3244364857673645,597,1,Karamoja,2007,2007,pfmdr1 86Y,55,18,42,"Paganotti GM, Cosentino V, Russo G, Tabacchi F, Gramolelli S, Coluzzi M, Romano R",2014,http://www.ncbi.nlm.nih.gov/pubmed/?term=25183026,NA,25183026,Absence of the human CYP2C8*3 allele in Ugandan children exposed to Plasmodium falciparum malaria.,Amodiaquine,pfmdr1 86Y,76,NA,32.44364857673645,32.72727272727273,NA
Uganda,2007,NA,NA,East Africa,0.28,32.59,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.113573357462883,597,2,Makindye,2007,2007,pfmdr1 86Y,41,29,36,"Paganotti GM, Cosentino V, Russo G, Tabacchi F, Gramolelli S, Coluzzi M, Romano R",2014,http://www.ncbi.nlm.nih.gov/pubmed/?term=25183026,NA,25183026,Absence of the human CYP2C8*3 allele in Ugandan children exposed to Plasmodium falciparum malaria.,Amodiaquine,pfmdr1 86Y,88,NA,11.3573357462883,70.73170731707317,NA
Uganda,2008,NA,NA,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.5055534243583679,24610872,1,Tororo,2007,2008,pfmdr1 86Y,100,51,77,Conrad,2014,http://www.ncbi.nlm.nih.gov/pubmed/24610872,Longitudinal study 2007-2012. Patients are ra,24610872,Comparative Impacts Over 5 Years of Artemisinin-Based Combination Therapies on Plasmodium falciparum Polymorphisms That Modulate Drug Sensitivity in Ugandan Children.,Amodiaquine,pfmdr1 86Y,77,NA,50.55534243583679,51,NA
Uganda,2008,NA,NA,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.5055534243583679,24799371,3,Tororo,2008,2008,pfmdr1 86Y,144,25,113,Mbogo GW,2014,http://www.ncbi.nlm.nih.gov/pubmed/?term=24799371,Including pre-treatment genotypes + genotypes,24799371,Temporal changes in prevalence of molecular markers mediating antimalarial drug resistance in a high malaria transmission setting in Uganda.,Amodiaquine,pfmdr1 86Y,90,NA,50.55534243583679,17.36111111111111,NA
Uganda,2008,NA,NA,East Africa,0.31,32.58,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.11497237533330917,20065051,0,Kampala,2006,2008,pfmdr1 86Y,40,29,35,Nsobya SL,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2825959&tool=pmcentrez&rendertype=abstract,NA,20065051,In vitro sensitivities of Plasmodium falciparum to different antimalarial drugs in Uganda.,Amodiaquine,pfmdr1 86Y,88,NA,11.497237533330916,72.5,NA
Uganda,2008,NA,NA,East Africa,0.31,32.58,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.11497237533330917,21078941,0,Kampala,2004,2008,pfmdr1 86Y,167,143,143,Baliraine FN,2011,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3028814&tool=pmcentrez&rendertype=abstract,In vitro quinine,21078941,"Limited ability of Plasmodium falciparum pfcrt, pfmdr1, and pfnhe1 polymorphisms to predict quinine in vitro sensitivity or clinical effectiveness in Uganda.",Amodiaquine,pfmdr1 86Y,86,I,11.497237533330916,85.62874251497006,NA
Uganda,2008,NA,NA,East Africa,0.31,32.58,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.11497237533330917,21881128,0,Kampala,2004,2008,pfmdr1 86Y,194,146,178,Baliraine F,2011,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3164433&tool=pmcentrez&rendertype=abstract,"Post-treatment (AL) genotype data available,",21881128,Prolonged selection of pfmdr1 polymorphisms after treatment of falciparum malaria with artemether-lumefantrine in Uganda.,Amodiaquine,pfmdr1 86Y,92,NA,11.497237533330916,75.25773195876289,NA
Uganda,2008,NA,NA,East Africa,0.32,32.58,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.11497237533330917,23220229,0,Kampala Wakiso,2007,2008,pfmdr1 86Y,156,2,110,Kiwuwa MS,2013,http://www.ncbi.nlm.nih.gov/pubmed/23220229,Presented as frequencies in mild and severe m,23220229,Detection of copy number variation and single nucleotide polymorphisms in genes involved in drug resistance and other phenotypic traits in P. falciparum clinical isolates collected from Uganda.,Amodiaquine,pfmdr1 86Y,71,NA,11.497237533330916,1.282051282051282,NA
Uganda,2010,NA,NA,East Africa,0.62,33,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.5813078880310059,22118982,2,Iganga,2009,2010,pfmdr1 86Y,81,63,63,Kamugisha E,2012,http://www.ncbi.nlm.nih.gov/pubmed/22118982,NA,22118982,"Large differences in prevalence of Pfcrt and Pfmdr1 mutations between Mwanza, Tanzania and Iganga, Uganda-a reflection of differences in policies regarding withdrawal of chloroquine?",Amodiaquine,pfmdr1 86Y,78,NA,58.130788803100586,77.77777777777779,NA
Uganda,2010,NA,NA,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.5827106833457947,24799371,5,Tororo,2010,2010,pfmdr1 86Y,109,21,62,Mbogo GW,2014,http://www.ncbi.nlm.nih.gov/pubmed/?term=24799371,Including pre-treatment genotypes + genotypes,24799371,Temporal changes in prevalence of molecular markers mediating antimalarial drug resistance in a high malaria transmission setting in Uganda.,Amodiaquine,pfmdr1 86Y,90,NA,58.27106833457947,19.26605504587156,NA
Uganda,2012,NA,NA,East Africa,-0.82,29.74,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.07849647104740143,591,4,Kanungu,2012,2012,pfmdr1 86Y,77,27,62,"Tumwebaze P, Tukwasibwe S, Taylor A, Conrad M, Ruhamyankaka E, Asua V, Walakira A, Nankabirwa J, Yeka A, Staedke SG, Greenhouse B, Nsobya SL, Kamya MR, Dorsey G, Rosenthal PJ",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28039354,NA,28039354,Changing Antimalarial Drug Resistance Patterns Identified by Surveillance at Three Sites in Uganda.,Amodiaquine,pfmdr1 86Y,81,NA,7.849647104740143,35.064935064935064,NA
Uganda,2012,NA,NA,East Africa,0.42,33.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.5073883533477783,591,1,Jinja,2012,2012,pfmdr1 86Y,61,23,48,"Tumwebaze P, Tukwasibwe S, Taylor A, Conrad M, Ruhamyankaka E, Asua V, Walakira A, Nankabirwa J, Yeka A, Staedke SG, Greenhouse B, Nsobya SL, Kamya MR, Dorsey G, Rosenthal PJ",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28039354,NA,28039354,Changing Antimalarial Drug Resistance Patterns Identified by Surveillance at Three Sites in Uganda.,Amodiaquine,pfmdr1 86Y,79,NA,50.73883533477783,37.704918032786885,NA
Uganda,2012,NA,NA,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.6195163130760193,24799371,7,Tororo,2012,2012,pfmdr1 86Y,78,6,38,Mbogo GW,2014,http://www.ncbi.nlm.nih.gov/pubmed/?term=24799371,Including pre-treatment genotypes + genotypes,24799371,Temporal changes in prevalence of molecular markers mediating antimalarial drug resistance in a high malaria transmission setting in Uganda.,Amodiaquine,pfmdr1 86Y,90,NA,61.95163130760193,7.6923076923076925,NA
Uganda,2012,NA,NA,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.6195163130760193,24629020,0,Tororo,2007,2012,pfmdr1 86Y,223,64,147,Nankoberanyi S,2014,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=4004386&tool=pmcentrez&rendertype=abstract,Clinical data available. RFLP data presented,24629020,Validation of the ligase detection reaction fluorescent microsphere assay for the detection of Plasmodium falciparum resistance mediating polymorphisms in Uganda.,Amodiaquine,pfmdr1 86Y,66,NA,61.95163130760193,28.699551569506728,NA
Uganda,2012,NA,NA,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.6195163130760193,513,1,Tororo,2011,2012,pfmdr1 86Y,630,52,441,"Nankabirwa JI, Conrad MD, Legac J, Tukwasibwe S, Tumwebaze P, Wandera B, Brooker SJ, Staedke SG, Kamya MR, Nsobya SL, Dorsey G, Rosenthal PJ",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27401569,Children treated with IPT DP more than 60 days ago included in the prevalence,27401569,Intermittent Preventive Treatment with Dihydroartemisinin-Piperaquine in Ugandan Schoolchildren Selects for Plasmodium falciparum Transporter Polymorphisms That Modify Drug Sensitivity.,Amodiaquine,pfmdr1 86Y,70,NA,61.95163130760193,8.253968253968253,NA
Uganda,2012,NA,NA,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.6195163130760193,591,7,Tororo,2012,2012,pfmdr1 86Y,317,16,183,"Tumwebaze P, Tukwasibwe S, Taylor A, Conrad M, Ruhamyankaka E, Asua V, Walakira A, Nankabirwa J, Yeka A, Staedke SG, Greenhouse B, Nsobya SL, Kamya MR, Dorsey G, Rosenthal PJ",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28039354,NA,28039354,Changing Antimalarial Drug Resistance Patterns Identified by Surveillance at Three Sites in Uganda.,Amodiaquine,pfmdr1 86Y,58,NA,61.95163130760193,5.047318611987381,NA
Uganda,2013,NA,NA,East Africa,-0.82,29.74,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.07722874730825424,591,5,Kanungu,2013,2013,pfmdr1 86Y,60,6,24,"Tumwebaze P, Tukwasibwe S, Taylor A, Conrad M, Ruhamyankaka E, Asua V, Walakira A, Nankabirwa J, Yeka A, Staedke SG, Greenhouse B, Nsobya SL, Kamya MR, Dorsey G, Rosenthal PJ",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28039354,NA,28039354,Changing Antimalarial Drug Resistance Patterns Identified by Surveillance at Three Sites in Uganda.,Amodiaquine,pfmdr1 86Y,81,NA,7.722874730825424,10,NA
Uganda,2013,NA,NA,East Africa,0.42,33.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.3849323093891144,591,2,Jinja,2013,2013,pfmdr1 86Y,45,0,14,"Tumwebaze P, Tukwasibwe S, Taylor A, Conrad M, Ruhamyankaka E, Asua V, Walakira A, Nankabirwa J, Yeka A, Staedke SG, Greenhouse B, Nsobya SL, Kamya MR, Dorsey G, Rosenthal PJ",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28039354,NA,28039354,Changing Antimalarial Drug Resistance Patterns Identified by Surveillance at Three Sites in Uganda.,Amodiaquine,pfmdr1 86Y,79,NA,38.49323093891144,0,NA
Uganda,2013,NA,NA,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.5193749666213989,591,8,Tororo,2013,2013,pfmdr1 86Y,363,26,171,"Tumwebaze P, Tukwasibwe S, Taylor A, Conrad M, Ruhamyankaka E, Asua V, Walakira A, Nankabirwa J, Yeka A, Staedke SG, Greenhouse B, Nsobya SL, Kamya MR, Dorsey G, Rosenthal PJ",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28039354,NA,28039354,Changing Antimalarial Drug Resistance Patterns Identified by Surveillance at Three Sites in Uganda.,Amodiaquine,pfmdr1 86Y,58,NA,51.93749666213989,7.162534435261708,NA
Uganda,2013,NA,NA,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.5193749666213989,611,1,Tororo,2010,2013,pfmdr1 86Y,653,65,261,"Rasmussen SA, Ceja FG, Conrad MD, Tumwebaze PK, Byaruhanga O, Katairo T, Nsobya SL, Rosenthal PJ, Cooper RA",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28923866,NA,28923866,Changing Antimalarial Drug Sensitivities in Uganda.,Amodiaquine,pfmdr1 86Y,40,NA,51.93749666213989,9.95405819295559,NA
Uganda,2013,NA,NA,East Africa,2.77,32.29,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.11964436620473862,793,1,Gulu,2013,2013,pfmdr1 86Y,50,1,1,"Balikagala B, Sakurai-Yatsushiro M, Tachibana SI, Ikeda M, Yamauchi M, Katuro OT, Ntege EH, Sekihara M, Fukuda N, Takahashi N, Yatsushiro S, Mori T, Hirai M, Opio W, Obwoya PS, Anywar DA, Auma MA, Palacpac NMQ, Tsuboi T, Odongo-Aginya EI, Kimura E, Ogwang M",2020,https://pubmed.ncbi.nlm.nih.gov/32070358/,Associated ex vivo results available,32070358,Recovery and stable persistence of chloroquine sensitivity in Plasmodium falciparum parasites after its discontinued use in Northern Uganda.,Amodiaquine,pfmdr1 86Y,5,NA,11.964436620473862,2,NA
Uganda,2013,NA,NA,East Africa,1.98,32.53,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.3638782203197479,723,1,Apac,2013,2013,pfmdr1 86Y,594,19,74,Philip Rosenthal,2016,https://www.ncbi.nlm.nih.gov/pubmed/26597254,Genotypic data was not presented by location,500000000,Artesunate/Amodiaquine Versus Artemether/Lumefantrine for the Treatment of Uncomplicated Malaria in Uganda: A Randomized Trial,Amodiaquine,pfmdr1 86Y,12,NA,36.38782203197479,3.1986531986531985,NA
Uganda,2013,NA,NA,East Africa,2.77,32.29,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.15554966032505035,793,1,Gulu,2013,2013,pfmdr1 86Y,50,1,1,"Balikagala B, Sakurai-Yatsushiro M, Tachibana SI, Ikeda M, Yamauchi M, Katuro OT, Ntege EH, Sekihara M, Fukuda N, Takahashi N, Yatsushiro S, Mori T, Hirai M, Opio W, Obwoya PS, Anywar DA, Auma MA, Palacpac NMQ, Tsuboi T, Odongo-Aginya EI, Kimura E, Ogwang M",2020,https://pubmed.ncbi.nlm.nih.gov/32070358/,Associated ex vivo results available,32070358,Recovery and stable persistence of chloroquine sensitivity in Plasmodium falciparum parasites after its discontinued use in Northern Uganda.,Amodiaquine,pfmdr1 86Y,5,NA,15.554966032505035,2,NA
Uganda,2015,NA,NA,East Africa,-0.82,29.74,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.08142995089292526,591,6,Kanungu,2015,2015,pfmdr1 86Y,114,0,6,"Tumwebaze P, Tukwasibwe S, Taylor A, Conrad M, Ruhamyankaka E, Asua V, Walakira A, Nankabirwa J, Yeka A, Staedke SG, Greenhouse B, Nsobya SL, Kamya MR, Dorsey G, Rosenthal PJ",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28039354,NA,28039354,Changing Antimalarial Drug Resistance Patterns Identified by Surveillance at Three Sites in Uganda.,Amodiaquine,pfmdr1 86Y,81,NA,8.142995089292526,0,NA
Uganda,2015,NA,NA,East Africa,0.42,33.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.29473164677619934,591,3,Jinja,2015,2015,pfmdr1 86Y,36,0,5,"Tumwebaze P, Tukwasibwe S, Taylor A, Conrad M, Ruhamyankaka E, Asua V, Walakira A, Nankabirwa J, Yeka A, Staedke SG, Greenhouse B, Nsobya SL, Kamya MR, Dorsey G, Rosenthal PJ",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28039354,NA,28039354,Changing Antimalarial Drug Resistance Patterns Identified by Surveillance at Three Sites in Uganda.,Amodiaquine,pfmdr1 86Y,79,NA,29.473164677619938,0,NA
Uganda,2015,NA,NA,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.2991955876350403,573,1,Tororo,2015,2015,pfmdr1 86Y,213,46,46,"Conrad MD, Mota D, Foster M, Tukwasibwe S, Legac J, Tumwebaze P, Whalen M, Kakuru A, Nayebare P, Wallender E, Havlir DV, Jagannathan P, Huang L, Aweeka F, Kamya MR, Dorsey G, Rosenthal PJ",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28968782,NA,28968782,Impact of intermittent preventive treatment during pregnancy on Plasmodium falciparum drug resistance-mediating polymorphisms in Uganda.,Amodiaquine,pfmdr1 86Y,22,NA,29.91955876350403,21.5962441314554,NA
