country,year,ACT,data type,Region,lat,long,displayName,layerName,layerTitle,value,continent,val,tested,prev,title,pubMedId,sid,mutation,site,estLoc,present,authors,PR,Prev_DR,ACT_use
Thailand,2013,NA,NA,SEA,14.48,98.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.82e-4,Asia,associated with slow clearance,43,65.12% [50.17 - 77.58],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1051,C580Y,Sai Yok,0,28,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.018214756,65.11627907,NA
Thailand,2013,NA,NA,SEA,16.3,98.71,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.008374356,Asia,associated with slow clearance,143,40.56% [32.86 - 48.75],NA,25704894,PSHHG,C580Y,Tak,0,58,Spread of artemisinin-resistant Plasmodium falciparum in Myanmar: a cross-sectional survey of the K13 molecular marker.,0.837435573,40.55944056,NA
Thailand,2013,NA,NA,SEA,16.3,98.71,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.008374356,Asia,associated with slow clearance,143,40.56% [32.86 - 48.75],NA,25704894,PSHHG,C580Y,Tak,0,58,Spread of artemisinin-resistant Plasmodium falciparum in Myanmar: a cross-sectional survey of the K13 molecular marker.,0.837435573,40.55944056,NA
Thailand,2013,NA,NA,SEA,16.71,98.56,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2.22e-4,Asia,associated with slow clearance,62,32.26% [21.95 - 44.63],Declining efficacy of artemisinin combination therapy against P. falciparum malaria on the Thai-Myanmar border (2003-2013): the role of parasite genetic factors.,27313266,144,C580Y,clinics of the Shoklo Malaria Research Unit (SMRU),0,20,"Pyae Phyo A, Ashley EA, Anderson TJ, Bozdech Z, Carrara VI, Sriprawat K, Nair S, White MM, Dziekan J, Ling C, Proux S, Konghahong K, Jeeyapant A, Woodrow CJ, Imwong M, McGready R, Lwin KM, Day NP, White NJ, Nosten F",0.02219249,32.25806452,NA
Thailand,2013,NA,NA,SEA,16.71,98.56,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2.22e-4,Asia,associated with slow clearance,62,32.26% [21.95 - 44.63],Declining efficacy of artemisinin combination therapy against P. falciparum malaria on the Thai-Myanmar border (2003-2013): the role of parasite genetic factors.,27313266,144,C580Y,clinics of the Shoklo Malaria Research Unit (SMRU),0,20,"Pyae Phyo A, Ashley EA, Anderson TJ, Bozdech Z, Carrara VI, Sriprawat K, Nair S, White MM, Dziekan J, Ling C, Proux S, Konghahong K, Jeeyapant A, Woodrow CJ, Imwong M, McGready R, Lwin KM, Day NP, White NJ, Nosten F",0.02219249,32.25806452,NA
Thailand,2014,NA,NA,SEA,15.12,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,39,82.05% [67.33 - 91.02],Plasmodium falciparum phenotypic and genotypic resistance profile during the emergence of Piperaquine resistance in Northeastern Thailand.,34183715,1088,C580Y,"Sisaket, Surin",1,32,"Boonyalai N, Thamnurak C, Sai-Ngam P, Ta-Aksorn W, Arsanok M, Uthaimongkol N, Sundrakes S, Chattrakarn S, Chaisatit C, Praditpol C, Fagnark W, Kirativanich K, Chaorattanakawee S, Vanachayangkul P, Lertsethtakarn P, Gosi P, Utainnam D, Rodkvamtook W, Kuntawunginn W, Vesely BA, Spring MD, Fukuda MM, Lanteri C, Walsh D, Saunders DL, Smith PL, Wojnarski M, Sirisopana N, Waters NC, Jongsakul K, Gaywee J",0,82.05128205,NA
Thailand,2014,NA,NA,SEA,15.12,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,39,82.05% [67.33 - 91.02],Plasmodium falciparum phenotypic and genotypic resistance profile during the emergence of Piperaquine resistance in Northeastern Thailand.,34183715,1088,C580Y,"Sisaket, Surin",1,32,"Boonyalai N, Thamnurak C, Sai-Ngam P, Ta-Aksorn W, Arsanok M, Uthaimongkol N, Sundrakes S, Chattrakarn S, Chaisatit C, Praditpol C, Fagnark W, Kirativanich K, Chaorattanakawee S, Vanachayangkul P, Lertsethtakarn P, Gosi P, Utainnam D, Rodkvamtook W, Kuntawunginn W, Vesely BA, Spring MD, Fukuda MM, Lanteri C, Walsh D, Saunders DL, Smith PL, Wojnarski M, Sirisopana N, Waters NC, Jongsakul K, Gaywee J",0,82.05128205,NA
Thailand,2014,NA,NA,SEA,15.12,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,39,82.05% [67.33 - 91.02],Plasmodium falciparum phenotypic and genotypic resistance profile during the emergence of Piperaquine resistance in Northeastern Thailand.,34183715,1088,C580Y,"Sisaket, Surin",1,32,"Boonyalai N, Thamnurak C, Sai-Ngam P, Ta-Aksorn W, Arsanok M, Uthaimongkol N, Sundrakes S, Chattrakarn S, Chaisatit C, Praditpol C, Fagnark W, Kirativanich K, Chaorattanakawee S, Vanachayangkul P, Lertsethtakarn P, Gosi P, Utainnam D, Rodkvamtook W, Kuntawunginn W, Vesely BA, Spring MD, Fukuda MM, Lanteri C, Walsh D, Saunders DL, Smith PL, Wojnarski M, Sirisopana N, Waters NC, Jongsakul K, Gaywee J",0,82.05128205,NA
Thailand,2014,NA,NA,SEA,15.24,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.93e-4,Asia,associated with slow clearance,27,81.48% [63.3 - 91.82],Natural selection of K13 mutants of Plasmodium falciparum in response to artemisinin combination therapies in Thailand.,26548510,212,C580Y,Ubon Ratchathani,0,22,"Putaporntip C, Kuamsab N, Kosuwin R, Tantiwattanasub W, Vejakama P, Sueblinvong T, Seethamchai S, Jongwutiwes S, Hughes AL",0.019272014,81.48148148,NA
Thailand,2014,NA,NA,SEA,15.24,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.93e-4,Asia,associated with slow clearance,88,73.86% [63.82 - 81.91],The spread of artemisinin-resistant Plasmodium falciparum in the Greater Mekong subregion: a molecular epidemiology observational study.,28161569,495,C580Y,Ubon Ratchathani,0,65,"Imwong M, Suwannasin K, Kunasol C, Sutawong K, Mayxay M, Rekol H, Smithuis FM, Hlaing TM, Tun KM, van der Pluijm RW, Tripura R, Miotto O, Menard D, Dhorda M, Day NPJ, White NJ, Dondorp AM",0.019272014,73.86363636,NA
Thailand,2014,NA,NA,SEA,15.24,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.93e-4,Asia,associated with slow clearance,17,58.82% [36.01 - 78.39],Comparative analysis of targeted next-generation sequencing for Plasmodium falciparum drug resistance markers.,35365711,1166,C580Y,Ubon Ratchathani,0,10,"Kunasol C, Dondorp AM, Batty EM, Nakhonsri V, Sinjanakhom P, Day NPJ, Imwong M",0.019272014,58.82352941,NA
Thailand,2014,NA,NA,SEA,15.24,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.93e-4,Asia,associated with slow clearance,27,81.48% [63.3 - 91.82],Natural selection of K13 mutants of Plasmodium falciparum in response to artemisinin combination therapies in Thailand.,26548510,212,C580Y,Ubon Ratchathani,0,22,"Putaporntip C, Kuamsab N, Kosuwin R, Tantiwattanasub W, Vejakama P, Sueblinvong T, Seethamchai S, Jongwutiwes S, Hughes AL",0.019272014,81.48148148,NA
Thailand,2014,NA,NA,SEA,15.24,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.93e-4,Asia,associated with slow clearance,88,73.86% [63.82 - 81.91],The spread of artemisinin-resistant Plasmodium falciparum in the Greater Mekong subregion: a molecular epidemiology observational study.,28161569,495,C580Y,Ubon Ratchathani,0,65,"Imwong M, Suwannasin K, Kunasol C, Sutawong K, Mayxay M, Rekol H, Smithuis FM, Hlaing TM, Tun KM, van der Pluijm RW, Tripura R, Miotto O, Menard D, Dhorda M, Day NPJ, White NJ, Dondorp AM",0.019272014,73.86363636,NA
Thailand,2014,NA,NA,SEA,15.24,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.93e-4,Asia,associated with slow clearance,17,58.82% [36.01 - 78.39],Comparative analysis of targeted next-generation sequencing for Plasmodium falciparum drug resistance markers.,35365711,1166,C580Y,Ubon Ratchathani,0,10,"Kunasol C, Dondorp AM, Batty EM, Nakhonsri V, Sinjanakhom P, Day NPJ, Imwong M",0.019272014,58.82352941,NA
Thailand,2014,NA,NA,SEA,15.12,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,39,82.05% [67.33 - 91.02],Plasmodium falciparum phenotypic and genotypic resistance profile during the emergence of Piperaquine resistance in Northeastern Thailand.,34183715,1088,C580Y,"Sisaket, Surin",1,32,"Boonyalai N, Thamnurak C, Sai-Ngam P, Ta-Aksorn W, Arsanok M, Uthaimongkol N, Sundrakes S, Chattrakarn S, Chaisatit C, Praditpol C, Fagnark W, Kirativanich K, Chaorattanakawee S, Vanachayangkul P, Lertsethtakarn P, Gosi P, Utainnam D, Rodkvamtook W, Kuntawunginn W, Vesely BA, Spring MD, Fukuda MM, Lanteri C, Walsh D, Saunders DL, Smith PL, Wojnarski M, Sirisopana N, Waters NC, Jongsakul K, Gaywee J",0,82.05128205,NA
Thailand,2014,NA,NA,SEA,14.76,105.41,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.001219663,Asia,associated with slow clearance,88,68.18% [57.87 - 76.98],An outbreak of artemisinin resistant falciparum malaria in Eastern Thailand.,26616851,152,C580Y,"Buntharik district hospital, Ubon Rachathani",0,60,"Imwong M, Jindakhad T, Kunasol C, Sutawong K, Vejakama P, Dondorp AM",0.121966284,68.18181818,NA
Thailand,2014,NA,NA,SEA,14.76,105.41,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.001219663,Asia,associated with slow clearance,88,68.18% [57.87 - 76.98],An outbreak of artemisinin resistant falciparum malaria in Eastern Thailand.,26616851,152,C580Y,"Buntharik district hospital, Ubon Rachathani",0,60,"Imwong M, Jindakhad T, Kunasol C, Sutawong K, Vejakama P, Dondorp AM",0.121966284,68.18181818,NA
Thailand,2014,NA,NA,SEA,14.48,98.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.08e-4,Asia,associated with slow clearance,10,40.0% [16.82 - 68.73],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1052,C580Y,Sai Yok,0,4,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.010829443,40,NA
Thailand,2014,NA,NA,SEA,14.48,98.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.08e-4,Asia,associated with slow clearance,10,40.0% [16.82 - 68.73],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1052,C580Y,Sai Yok,0,4,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.010829443,40,NA
Thailand,2014,NA,NA,SEA,16.88,99.13,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",3.1e-6,Asia,associated with slow clearance,10,20.0% [5.67 - 50.98],Emergence and Spread of kelch13 Mutations Associated with Artemisinin Resistance in Plasmodium falciparum Parasites in 12 Thai Provinces from 2007 to 2016.,29378723,268,C580Y,Tak,0,2,"Kobasa T, Talundzic E, Sug-Aram R, Boondat P, Goldman IF, Lucchi NW, Dharmarak P, Sintasath D, Fukuda M, Whistler T, MacArthur J, Udhayakumar V, Prempree P, Chinanonwait N",3.1e-4,20,NA
Thailand,2014,NA,NA,SEA,16.88,99.13,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",3.1e-6,Asia,associated with slow clearance,10,20.0% [5.67 - 50.98],Emergence and Spread of kelch13 Mutations Associated with Artemisinin Resistance in Plasmodium falciparum Parasites in 12 Thai Provinces from 2007 to 2016.,29378723,268,C580Y,Tak,0,2,"Kobasa T, Talundzic E, Sug-Aram R, Boondat P, Goldman IF, Lucchi NW, Dharmarak P, Sintasath D, Fukuda M, Whistler T, MacArthur J, Udhayakumar V, Prempree P, Chinanonwait N",3.1e-4,20,NA
Thailand,2015,NA,NA,SEA,15.12,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",5.93e-5,Asia,associated with slow clearance,46,100.0% [92.29 - 100.0],Plasmodium falciparum phenotypic and genotypic resistance profile during the emergence of Piperaquine resistance in Northeastern Thailand.,34183715,1089,C580Y,"Sisaket, Surin",1,46,"Boonyalai N, Thamnurak C, Sai-Ngam P, Ta-Aksorn W, Arsanok M, Uthaimongkol N, Sundrakes S, Chattrakarn S, Chaisatit C, Praditpol C, Fagnark W, Kirativanich K, Chaorattanakawee S, Vanachayangkul P, Lertsethtakarn P, Gosi P, Utainnam D, Rodkvamtook W, Kuntawunginn W, Vesely BA, Spring MD, Fukuda MM, Lanteri C, Walsh D, Saunders DL, Smith PL, Wojnarski M, Sirisopana N, Waters NC, Jongsakul K, Gaywee J",0.005929569,100,NA
Thailand,2015,NA,NA,SEA,15.12,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",5.93e-5,Asia,associated with slow clearance,46,100.0% [92.29 - 100.0],Plasmodium falciparum phenotypic and genotypic resistance profile during the emergence of Piperaquine resistance in Northeastern Thailand.,34183715,1089,C580Y,"Sisaket, Surin",1,46,"Boonyalai N, Thamnurak C, Sai-Ngam P, Ta-Aksorn W, Arsanok M, Uthaimongkol N, Sundrakes S, Chattrakarn S, Chaisatit C, Praditpol C, Fagnark W, Kirativanich K, Chaorattanakawee S, Vanachayangkul P, Lertsethtakarn P, Gosi P, Utainnam D, Rodkvamtook W, Kuntawunginn W, Vesely BA, Spring MD, Fukuda MM, Lanteri C, Walsh D, Saunders DL, Smith PL, Wojnarski M, Sirisopana N, Waters NC, Jongsakul K, Gaywee J",0.005929569,100,NA
Thailand,2015,NA,NA,SEA,15.12,104.32,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",5.93e-5,Asia,associated with slow clearance,46,100.0% [92.29 - 100.0],Plasmodium falciparum phenotypic and genotypic resistance profile during the emergence of Piperaquine resistance in Northeastern Thailand.,34183715,1089,C580Y,"Sisaket, Surin",1,46,"Boonyalai N, Thamnurak C, Sai-Ngam P, Ta-Aksorn W, Arsanok M, Uthaimongkol N, Sundrakes S, Chattrakarn S, Chaisatit C, Praditpol C, Fagnark W, Kirativanich K, Chaorattanakawee S, Vanachayangkul P, Lertsethtakarn P, Gosi P, Utainnam D, Rodkvamtook W, Kuntawunginn W, Vesely BA, Spring MD, Fukuda MM, Lanteri C, Walsh D, Saunders DL, Smith PL, Wojnarski M, Sirisopana N, Waters NC, Jongsakul K, Gaywee J",0.005929569,100,NA
